2025-04-17 12:34:54,95.2,73.1
2025-04-17 12:34:59,96.1,67.6
2025-04-17 12:35:04,96.7,73.3
2025-04-17 12:35:09,96.3,74.1
2025-04-17 12:35:13,95.5,68.9
2025-04-17 12:35:18,95.9,74.6
2025-04-17 12:35:23,94.3,74.0
2025-04-17 12:35:28,95.8,65.8
2025-04-17 12:35:32,95.0,74.4
2025-04-17 12:35:37,94.4,76.7
2025-04-17 12:35:42,97.6,66.6
2025-04-17 12:35:47,96.4,71.4
2025-04-17 12:35:52,97.5,71.0
2025-04-17 12:35:56,96.4,72.4
2025-04-17 12:36:01,96.2,69.7
2025-04-17 12:36:06,95.6,71.3
2025-04-17 12:36:11,95.6,73.4
2025-04-17 12:36:15,97.3,71.5
2025-04-17 12:36:20,96.1,75.4
2025-04-17 12:36:25,95.6,74.5
2025-04-17 12:36:29,96.1,67.0
2025-04-17 12:36:34,97.1,75.2
2025-04-17 12:36:39,96.5,66.6
2025-04-17 12:36:44,95.6,65.8
2025-04-17 12:36:48,95.4,69.0
2025-04-17 12:36:53,95.6,67.6
2025-04-17 12:36:58,94.0,68.8
2025-04-17 12:37:03,95.4,71.4
2025-04-17 12:37:08,95.8,69.8
2025-04-17 12:37:12,96.5,76.2
2025-04-17 12:37:17,96.9,72.1
2025-04-17 12:37:22,95.9,74.9
2025-04-17 12:37:27,96.6,66.1
2025-04-17 12:37:31,95.8,70.1
2025-04-17 12:37:36,98.7,68.2
2025-04-17 12:37:41,95.6,69.6
2025-04-17 12:37:46,96.5,65.9
2025-04-17 12:37:50,96.6,72.3
2025-04-17 12:37:55,95.8,74.1
2025-04-17 12:38:00,99.7,72.6
2025-04-17 12:38:05,95.8,65.0
2025-04-17 12:38:09,95.6,76.7
2025-04-17 12:38:14,95.8,74.2
2025-04-17 12:38:19,94.1,72.9
2025-04-17 12:38:24,97.8,67.7
2025-04-17 12:38:28,95.1,78.0
2025-04-17 12:38:33,96.8,71.2
2025-04-17 12:38:38,97.3,69.2
2025-04-17 12:38:43,98.0,75.2
2025-04-17 12:38:47,95.3,75.6
2025-04-17 12:38:52,94.9,69.3
2025-04-17 12:38:57,101.1,78.1
2025-04-17 12:39:02,95.6,76.7
2025-04-17 12:39:06,95.4,79.0
2025-04-17 12:39:11,95.6,68.7
2025-04-17 12:39:16,95.7,67.4
2025-04-17 12:39:21,96.8,66.6
2025-04-17 12:39:26,98.0,64.3
2025-04-17 12:39:30,97.4,76.2
2025-04-17 12:39:35,96.9,67.0
2025-04-17 12:39:40,93.6,74.1
2025-04-17 12:39:45,94.1,74.2
2025-04-17 12:39:50,96.0,68.9
2025-04-17 12:39:54,96.3,64.4
2025-04-17 12:39:59,95.7,70.0
2025-04-17 12:40:04,96.7,72.9
2025-04-17 12:40:09,98.0,73.5
2025-04-17 12:40:13,95.7,70.9
2025-04-17 12:40:18,96.5,75.4
2025-04-17 12:40:23,97.0,71.9
2025-04-17 12:40:28,93.5,75.3
2025-04-17 12:40:32,95.4,81.0
2025-04-17 12:40:37,96.0,77.1
2025-04-17 12:40:42,98.2,66.7
2025-04-17 12:40:47,95.9,69.9
2025-04-17 12:40:52,96.8,69.6
2025-04-17 12:40:56,96.5,77.6
2025-04-17 12:41:01,97.7,69.5
2025-04-17 12:41:06,97.8,68.4
2025-04-17 12:41:11,96.3,71.5
2025-04-17 12:41:15,96.8,63.7
2025-04-17 12:41:20,94.2,70.5
2025-04-17 12:41:25,94.2,72.2
2025-04-17 12:41:30,95.1,77.9
2025-04-17 12:41:35,95.8,83.3
2025-04-17 12:41:39,97.2,70.0
2025-04-17 12:41:44,97.2,68.4
2025-04-17 12:41:49,94.6,76.9
2025-04-17 12:41:54,96.3,75.7
2025-04-17 12:41:58,97.5,69.9
2025-04-17 12:42:03,96.4,68.8
2025-04-17 12:42:08,96.3,75.4
2025-04-17 12:42:13,96.8,79.1
2025-04-17 12:42:17,97.0,78.8
2025-04-17 12:42:22,97.2,74.0
2025-04-17 12:42:27,94.9,83.2
2025-04-17 12:42:32,96.9,83.5
